Player,Team,Service,Extension,Year,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source
Carlos Correa,Astros,4.119,False,2020,False,False,8000000.0,Carlos,Correa,MLBTR
Carlos Estevez,Rockies,3.022,False,2020,False,False,1080000.0,Carlos,Estevez,MLBTR
Carlos Rodon,White Sox,4.168,False,2020,False,False,4450000.0,Carlos,Rodon,MLBTR
Chad Pinder,Athletics,3.047,False,2020,False,False,2025000.0,Chad,Pinder,MLBTR
Chad Kuhl,Pirates,3.079,False,2020,False,False,840000.0,Chad,Kuhl,MLBTR
Chad Green,Yankees,3.05,False,2020,False,False,1275000.0,Chad,Green,MLBTR
Chaz Roe,Rays,4.094,False,2020,False,False,2185000.0,Chaz,Roe,MLBTR
Chris Devenski,Astros,4.0,False,2020,False,False,2000000.0,Chris,Devenski,MLBTR
Chris Bassitt,Athletics,3.13,False,2020,False,False,2250000.0,Chris,Bassitt,MLBTR
Chris Taylor,Dodgers,4.037,True,2020,False,False,,Chris,Taylor,MLBTR
Cody Bellinger,Dodgers,2.16,False,2020,False,False,11500000.0,Cody,Bellinger,MLBTR
Corey Knebel,Brewers,4.151,False,2020,False,False,5125000.0,Corey,Knebel,MLBTR
Corey Seager,Dodgers,4.032,False,2020,False,False,7600000.0,Corey,Seager,MLBTR
Curt Casali,Reds,3.151,False,2020,False,False,1462000.0,Curt,Casali,MLBTR
Daniel Robertson,Rays,2.134,False,2020,False,False,1025000.0,Daniel,Robertson,MLBTR
Daniel Norris,Tigers,4.073,False,2020,False,False,2960000.0,Daniel,Norris,MLBTR
Danny Santana,Rangers,4.14,False,2020,False,False,3600000.0,Danny,Santana,MLBTR
Dansby Swanson,Braves,3.047,False,2020,False,False,3150000.0,Dansby,Swanson,MLBTR
David Peralta,Diamondbacks,5.12,True,2020,False,False,,David,Peralta,MLBTR
David Dahl,Rockies,2.162,False,2020,False,False,2475000.0,David,Dahl,MLBTR
Delino DeShields Jr.,Indians,4.109,False,2020,False,False,1875000.0,Delino,DeShields Jr.,MLBTR
Dinelson Lamet,Padres,2.13,False,2020,False,False,1300000.0,Dinelson,Lamet,MLBTR
Donovan Solano,Giants,4.081,False,2020,False,False,1375000.0,Donovan,Solano,MLBTR
Dylan Bundy,Angels,4.026,False,2020,False,False,5000000.0,Dylan,Bundy,MLBTR
Eddie Rosario,Twins,4.12,False,2020,False,False,7750000.0,Eddie,Rosario,MLBTR
Eduardo Rodriguez ,Red Sox,4.13,False,2020,False,False,8300000.000000001,Eduardo,Rodriguez ,MLBTR
Edwin Diaz,Mets,3.121,False,2020,False,False,5100000.0,Edwin,Diaz,MLBTR
Ehire Adrianza,Twins,5.131,False,2020,False,False,1600000.0,Ehire,Adrianza,MLBTR
Enrique Hernandez,Dodgers,5.054,False,2020,False,False,5900000.0,Enrique,Hernandez,MLBTR
Erik Gonzalez,Pirates,3.007,False,2020,False,False,725000.0,Erik,Gonzalez,MLBTR
Evan Marshall,White Sox,3.09,False,2020,False,False,1000000.0,Evan,Marshall,MLBTR
Francisco Lindor,Indians,4.113,False,2020,False,False,17500000.0,Francisco,Lindor,MLBTR
Gary Sanchez,Yankees,3.086,False,2020,False,False,5000000.0,Gary,Sanchez,MLBTR
George Springer,Astros,5.166,False,2020,False,False,21000000.0,George,Springer,MLBTR
Giovanny Urshela,Yankees,2.127,False,2020,False,False,2475000.0,Giovanny,Urshela,MLBTR
Grant Dayton,Braves,3.007,False,2020,False,False,655000.0,Grant,Dayton,MLBTR
Greg Garcia,Padres,4.083,False,2020,False,False,1500000.0,Greg,Garcia,MLBTR
Hansel Robles,Angels,4.119,False,2020,False,False,3850000.0,Hansel,Robles,MLBTR
Hanser Alberto,Orioles,3.085,False,2020,False,False,1650000.0,Hanser,Alberto,MLBTR
Heath Hembree,Red Sox,4.106,False,2020,False,False,1613000.0,Heath,Hembree,MLBTR
Hector Neris,Phillies,4.068,False,2020,False,False,4600000.0,Hector,Neris,MLBTR
Hunter Strickland,Nationals,4.163,False,2020,False,False,1600000.0,Hunter,Strickland,MLBTR
Hunter Renfroe,Rays,2.165,False,2020,False,False,3300000.0,Hunter,Renfroe,MLBTR
J.T. Realmuto ,Phillies,5.038,False,2020,False,False,10000000.0,J.T.,Realmuto ,MLBTR
Jackie Bradley Jr.,Red Sox,5.15,False,2020,False,False,11000000.0,Jackie,Bradley Jr.,MLBTR
JaCoby Jones,Tigers,2.125,False,2020,False,False,1575000.0,JaCoby,Jones,MLBTR
Jake Marisnick,Mets,5.132,False,2020,False,False,3312000.0,Jake,Marisnick,MLBTR
Jake Lamb,Diamondbacks,5.053,False,2020,False,False,5515000.0,Jake,Lamb,MLBTR
James McCann,White Sox,5.028,False,2020,False,False,5400000.0,James,McCann,MLBTR
James Paxton,Yankees,5.151,False,2020,False,False,12500000.0,James,Paxton,MLBTR
Jameson Taillon,Pirates,3.11,False,2020,False,False,2250000.0,Jameson,Taillon,MLBTR
Javier Baez,Cubs,4.089,False,2020,False,False,10000000.0,Javier,Baez,MLBTR
Jesus Aguilar ,Marlins,3.082,False,2020,False,False,2575000.0,Jesus,Aguilar ,MLBTR
Jharel Cotton,Cubs,2.158,False,2020,False,False,640000.0,Jharel,Cotton,MLBTR
Joc Pederson ,Dodgers,5.028,False,2020,False,False,7750000.0,Joc,Pederson ,MLBTR
Joe Biagini,Astros,3.134,False,2020,False,False,1000000.0,Joe,Biagini,MLBTR
Joe Ross,Nationals,4.018,False,2020,False,False,1500000.0,Joe,Ross,MLBTR
Joe Musgrove,Pirates,3.063,False,2020,False,False,2800000.0,Joe,Musgrove,MLBTR
Joey Gallo,Rangers,3.103,False,2020,False,False,4400000.0,Joey,Gallo,MLBTR
Johan Camargo,Braves,2.137,False,2020,False,False,1700000.0,Johan,Camargo,MLBTR
John Gant,Cardinals,3.004,False,2020,False,False,1300000.0,John,Gant,MLBTR
Jonathan Villar,Marlins,5.113,False,2020,False,False,8199999.999999999,Jonathan,Villar,MLBTR
Jonathan Gray,Rockies,4.062,False,2020,False,False,5600000.0,Jonathan,Gray,MLBTR
Jonathan Holder,Yankees,2.124,False,2020,False,False,750000.0,Jonathan,Holder,MLBTR
Jordan Montgomery,Yankees,2.153,False,2020,False,False,805000.0,Jordan,Montgomery,MLBTR
Jorge Soler,Royals,4.143,False,2020,False,False,7300000.0,Jorge,Soler,MLBTR
Jose Urena,Marlins,4.04,False,2020,False,False,3750000.0,Jose,Urena,MLBTR
Jose Alvarez,Phillies,5.035,False,2020,False,False,2950000.0,Jose,Alvarez,MLBTR
Jose Berrios ,Twins,3.044,False,2020,False,False,4025000.000000001,Jose,Berrios ,MLBTR
Josh Hader ,Brewers,2.115,False,2020,False,False,4100000.0,Josh,Hader ,MLBTR
Josh Bell,Pirates,3.053,False,2020,False,False,4800000.0,Josh,Bell,MLBTR
Julio Urias,Dodgers,2.117,False,2020,False,False,1000000.0,Julio,Urias,MLBTR
Jurickson Profar,Padres,5.165,False,2020,False,False,5700000.0,Jurickson,Profar,MLBTR
Ken Giles,Blue Jays,5.113,False,2020,False,False,9600000.0,Ken,Giles,MLBTR
Keone Kela,Pirates,5.0,False,2020,False,False,3725000.0,Keone,Kela,MLBTR
Keynan Middleton,Angels,2.15,False,2020,False,False,800000.0,Keynan,Middleton,MLBTR
Kirby Yates,Padres,5.021,False,2020,False,False,7062000.0,Kirby,Yates,MLBTR
Kris Bryant,Cubs,4.171,False,2020,False,False,18600000.0,Kris,Bryant,MLBTR
Kyle Schwarber,Cubs,4.086,False,2020,False,False,7010000.0,Kyle,Schwarber,MLBTR
Kyle Ryan,Cubs,2.139,False,2020,False,False,975000.0,Kyle,Ryan,MLBTR
Kyle Freeland,Rockies,2.144,False,2020,False,False,2875000.0,Kyle,Freeland,MLBTR
Leury Garcia,White Sox,5.025,False,2020,False,False,3250000.0,Leury,Garcia,MLBTR
Liam Hendriks,Athletics,5.164,False,2020,False,False,5300000.0,Liam,Hendriks,MLBTR
Luis Perdomo,Padres,3.086,False,2020,False,False,950000.0,Luis,Perdomo,MLBTR
Luis Cessa,Yankees,2.131,False,2020,False,False,895000.0,Luis,Cessa,MLBTR
Luke Jackson,Braves,3.019,False,2020,False,False,1825000.0,Luke,Jackson,MLBTR
Mallex Smith,Mariners,3.125,False,2020,False,False,2350000.0,Mallex,Smith,MLBTR
Manuel Margot,Padres,3.012,False,2020,False,False,2475000.0,Manuel,Margot,MLBTR
Marcus Semien,Athletics,5.118,False,2020,False,False,13000000.0,Marcus,Semien,MLBTR
Marcus Stroman,Mets,5.148,False,2020,False,False,12000000.0,Marcus,Stroman,MLBTR
Mark Canha,Athletics,4.092,False,2020,False,False,4800000.0,Mark,Canha,MLBTR
Matt Shoemaker,Blue Jays,5.166,False,2020,False,False,4200000.0,Matt,Shoemaker,MLBTR
Matt Andriese,Diamondbacks,4.071,False,2020,False,False,1395000.0,Matt,Andriese,MLBTR
Matt Strahm,Padres,3.064,False,2020,False,False,1400000.0,Matt,Strahm,MLBTR
Matt Barnes,Red Sox,4.11,False,2020,False,False,3100000.0,Matt,Barnes,MLBTR
Matt Wisler,Twins,3.042,False,2020,False,False,725000.0,Matt,Wisler,MLBTR
Matthew Bowman,Reds,3.021,False,2020,False,False,865000.0,Matthew,Bowman,MLBTR
Matthew Boyd,Tigers,3.136,False,2020,False,False,5300000.0,Matthew,Boyd,MLBTR
Max Stassi,Angels,3.049,False,2020,False,False,800000.0,Max,Stassi,MLBTR
Max Muncy,Dodgers,3.027,True,2020,False,False,,Max,Muncy,MLBTR
Michael Foltynewicz,Braves,4.134,False,2020,False,False,6425000.0,Michael,Foltynewicz,MLBTR
Michael Conforto,Mets,4.043,False,2020,False,False,8000000.0,Michael,Conforto,MLBTR
Michael Feliz,Pirates,3.169,False,2020,False,False,1100000.0,Michael,Feliz,MLBTR
Michael Lorenzen,Reds,4.159,False,2020,False,False,3725000.0,Michael,Lorenzen,MLBTR
Michael Fulmer,Tigers,3.157,False,2020,False,False,2800000.0,Michael,Fulmer,MLBTR
Michael A. Taylor,Nationals,4.129,False,2020,False,False,3325000.0,Michael,A. Taylor,MLBTR
Miguel Castro,Orioles,3.079,False,2020,False,False,1050000.0,Miguel,Castro,MLBTR
Miguel Sano,Twins,4.066,True,2020,False,False,,Miguel,Sano,MLBTR
Mike Clevinger,Indians,3.041,False,2020,False,False,4100000.0,Mike,Clevinger,MLBTR
Mike Zunino,Rays,5.165,False,2020,False,False,4500000.0,Mike,Zunino,MLBTR
Mike Montgomery,Royals,4.089,False,2020,False,False,3100000.0,Mike,Montgomery,MLBTR
Mitch Haniger,Mariners,3.048,False,2020,False,False,3010000.0,Mitch,Haniger,MLBTR
Mookie Betts,Red Sox,5.07,False,2020,False,False,27000000.0,Mookie,Betts,MLBTR
Mychal Givens,Orioles,4.069,False,2020,False,False,3225000.0,Mychal,Givens,MLBTR
Nick Ahmed,Diamondbacks,5.054,True,2020,False,False,,Nick,Ahmed,MLBTR
Nick Wittgren,Indians,3.071,False,2020,False,False,1125000.0,Nick,Wittgren,MLBTR
Nick Goody,Rangers,3.105,False,2020,False,False,915000.0,Nick,Goody,MLBTR
Noah Syndergaard,Mets,4.149,False,2020,False,False,9700000.0,Noah,Syndergaard,MLBTR
Noe Ramirez,Angels,2.139,False,2020,False,False,900000.0,Noe,Ramirez,MLBTR
Nomar Mazara,Rangers,4.0,False,2020,False,False,5560000.0,Nomar,Mazara,MLBTR
Oliver Drake,Rays,3.045,False,2020,False,False,1025000.0,Oliver,Drake,MLBTR
Omar Narvaez,Brewers,3.089,False,2020,False,False,2725000.0,Omar,Narvaez,MLBTR
Orlando Arcia,Brewers,3.047,False,2020,False,False,2200000.0,Orlando,Arcia,MLBTR
Pedro Baez ,Dodgers,5.059,False,2020,False,False,4000000.0,Pedro,Baez ,MLBTR
Rafael Montero,Rangers,3.138,False,2020,False,False,785000.0,Rafael,Montero,MLBTR
Richard Bleier,Orioles,3.074,False,2020,False,False,915000.0,Richard,Bleier,MLBTR
Robbie Grossman,Athletics,5.06,False,2020,False,False,3725000.0,Robbie,Grossman,MLBTR
Robbie Ray,Diamondbacks,5.007,False,2020,False,False,9430000.0,Robbie,Ray,MLBTR
Robert Gsellman,Mets,3.042,False,2020,False,False,1225000.0,Robert,Gsellman,MLBTR
Roberto Osuna,Astros,4.097,False,2020,False,False,10000000.0,Roberto,Osuna,MLBTR
Roenis Elias,Nationals,4.069,False,2020,False,False,1975000.0,Roenis,Elias,MLBTR
Ross Stripling,Dodgers,3.115,False,2020,False,False,2100000.0,Ross,Stripling,MLBTR
Sam Tuivailala,Mariners,3.082,False,2020,False,False,800000.0,Sam,Tuivailala,MLBTR
Sandy Leon,Indians,5.144,False,2020,False,False,2000000.0,Sandy,Leon,MLBTR
Scott Alexander,Dodgers,3.097,False,2020,False,False,875000.0,Scott,Alexander,MLBTR
Scott Oberg,Rockies,4.063,True,2020,False,False,,Scott,Oberg,MLBTR
Sean Manaea,Athletics,3.157,False,2020,False,False,3750000.0,Sean,Manaea,MLBTR
Seth Lugo,Mets,3.082,False,2020,False,False,2000000.0,Seth,Lugo,MLBTR
Shane Greene ,Braves,5.075,False,2020,False,False,6250000.0,Shane,Greene ,MLBTR
Steven Matz,Mets,4.099,False,2020,False,False,5000000.0,Steven,Matz,MLBTR
T.J. McFarland,Athletics,5.164,False,2020,False,False,1800000.0,T.J.,McFarland,MLBTR
Taylor Rogers,Twins,3.145,False,2020,False,False,4450000.0,Taylor,Rogers,MLBTR
Tommy La Stella,Angels,5.057,False,2020,False,False,3250000.0,Tommy,La Stella,MLBTR
Tommy Pham,Rays,4.107,False,2020,False,False,7900000.0,Tommy,Pham,MLBTR
Tommy Kahnle,Yankees,4.131,False,2020,False,False,2650000.0,Tommy,Kahnle,MLBTR
Tony Wolters ,Rockies,3.161,False,2020,False,False,1900000.0,Tony,Wolters ,MLBTR
Travis Jankowski,Reds,3.148,False,2020,False,False,1050000.0,Travis,Jankowski,MLBTR
Trea Turner,Nationals,3.135,False,2020,False,False,7450000.0,Trea,Turner,MLBTR
Trevor Williams,Pirates,3.027,False,2020,False,False,2825000.0,Trevor,Williams,MLBTR
Trevor Bauer,Reds,5.158,False,2020,False,False,1750000.0,Trevor,Bauer,MLBTR
Trevor Story,Rockies,4.0,True,2020,False,False,,Trevor,Story,MLBTR
Trevor May,Twins,5.012,False,2020,False,False,2205000.0,Trevor,May,MLBTR
Trey Mancini,Orioles,3.015,False,2020,False,False,4750000.0,Trey,Mancini,MLBTR
Tyler Naquin,Indians,3.033,False,2020,False,False,1450000.0,Tyler,Naquin,MLBTR
Tyler Glasnow,Rays,2.158,False,2020,False,False,2050000.0,Tyler,Glasnow,MLBTR
Tyler Duffey,Twins,3.074,False,2020,False,False,1200000.0,Tyler,Duffey,MLBTR
Vince Velasquez,Phillies,4.086,False,2020,False,False,3600000.0,Vince,Velasquez,MLBTR
Wandy Peralta,Giants,2.168,False,2020,False,False,805000.0,Wandy,Peralta,MLBTR
Willson Contreras,Cubs,3.108,False,2020,False,False,4500000.0,Willson,Contreras,MLBTR
Wilmer Difo,Nationals,3.016,False,2020,False,False,1000000.0,Wilmer,Difo,MLBTR
Zach Davies,Padres,4.02,False,2020,False,False,5250000.0,Zach,Davies,MLBTR
Zach Eflin,Phillies,3.018,False,2020,False,False,2625000.0,Zach,Eflin,MLBTR
A.J. Minter,Braves,2.162,False,2021,False,False,1300000.0,A.J.,Minter,MLBTR
Aaron Judge,Yankees,4.051,False,2021,False,False,10175000.0,Aaron,Judge,MLBTR
Adalberto Mondesi,Royals,3.088,False,2021,False,False,2525000.0,Adalberto,Mondesi,MLBTR
Adam Cimber,Marlins,2.155,False,2021,False,False,925000.0,Adam,Cimber,MLBTR
Adam Frazier,Pirates,4.075,False,2021,False,False,4300000.0,Adam,Frazier,MLBTR
Adam Engel,White Sox,3.058,False,2021,False,False,1375000.0,Adam,Engel,MLBTR
Aledmys Diaz,Astros,4.1,False,2021,False,False,3000000.0,Aledmys,Diaz,MLBTR
Alex Reyes,Cardinals,3.055,False,2021,False,False,900000.0,Alex,Reyes,MLBTR
Alex Dickerson,Giants,4.12,False,2021,False,False,2000000.0,Alex,Dickerson,MLBTR
Amed Rosario,Indians,3.062,False,2021,False,False,2400000.0,Amed,Rosario,MLBTR
Amir Garrett,Reds,3.099,False,2021,False,False,1500000.0,Amir,Garrett,MLBTR
Andrew Heaney,Angels,5.15,False,2021,False,False,6750000.0,Andrew,Heaney,MLBTR
Andrew Knapp,Phillies,4.0,False,2021,False,False,1100000.0,Andrew,Knapp,MLBTR
Anthony Santander ,Orioles,2.162,False,2021,False,False,2100000.0,Anthony,Santander ,MLBTR
Antonio Senzatela,Rockies,3.106,False,2021,False,False,3000000.0,Antonio,Senzatela,MLBTR
Austin Hedges,Indians,4.166,False,2021,False,False,3280000.0,Austin,Hedges,MLBTR
Austin Barnes,Dodgers,4.098,True,2021,False,False,,Austin,Barnes,MLBTR
Austin Slater,Giants,2.147,False,2021,False,False,1150000.0,Austin,Slater,MLBTR
Austin Brice,Red Sox,3.101,False,2021,False,False,870000.0,Austin,Brice,MLBTR
Ben Heller,Yankees,3.021,False,2021,False,False,625000.0,Ben,Heller,MLBTR
Brad Keller,Royals,3.0,False,2021,False,False,3350000.0,Brad,Keller,MLBTR
Brandon Woodruff,Brewers,2.161,False,2021,False,False,3275000.0,Brandon,Woodruff,MLBTR
Brandon Nimmo,Mets,4.042,False,2021,False,False,4700000.0,Brandon,Nimmo,MLBTR
Brian Anderson,Marlins,3.031,False,2021,False,False,3800000.0,Brian,Anderson,MLBTR
Buck Farmer,Tigers,4.083,False,2021,False,False,1850000.0,Buck,Farmer,MLBTR
Burch Smith,Athletics,3.095,False,2021,False,False,705000.0,Burch,Smith,MLBTR
Byron Buxton,Twins,4.16,False,2021,False,False,5125000.0,Byron,Buxton,MLBTR
Caleb Smith,Diamondbacks,3.128,False,2021,False,False,1465000.0,Caleb,Smith,MLBTR
Caleb Thielbar,Twins,2.131,False,2021,False,False,650000.0,Caleb,Thielbar,MLBTR
Carlos Estevez,Rockies,4.022,False,2021,False,False,1450000.0,Carlos,Estevez,MLBTR
Carlos Correa,Astros,5.119,False,2021,False,False,11700000.0,Carlos,Correa,MLBTR
Carson Kelly,Diamondbacks,2.161,False,2021,False,False,1700000.0,Carson,Kelly,MLBTR
Chad Green,Yankees,4.05,False,2021,False,False,2150000.0,Chad,Green,MLBTR
Chad Kuhl,Pirates,4.079,False,2021,False,False,2130000.0,Chad,Kuhl,MLBTR
Chad Pinder,Athletics,4.047,False,2021,False,False,2275000.0,Chad,Pinder,MLBTR
Chris Bassitt,Athletics,4.13,False,2021,False,False,4900000.0,Chris,Bassitt,MLBTR
Chris Stratton,Pirates,3.1,False,2021,False,False,1100000.0,Chris,Stratton,MLBTR
Clint Frazier,Yankees,2.148,False,2021,False,False,2100000.0,Clint,Frazier,MLBTR
Cody Bellinger,Dodgers,3.16,False,2021,False,False,16100000.000000002,Cody,Bellinger,MLBTR
Colin Moran,Pirates,3.107,False,2021,False,False,2800000.0,Colin,Moran,MLBTR
Colin Rea,Cubs,3.085,False,2021,False,False,703000.0,Colin,Rea,MLBTR
Corey Seager,Dodgers,5.032,False,2021,False,False,13750000.0,Corey,Seager,MLBTR
Corey Knebel,Dodgers,5.151,False,2021,False,False,5250000.0,Corey,Knebel,MLBTR
Dan Altavilla,Padres,3.063,False,2021,False,False,850000.0,Dan,Altavilla,MLBTR
Daniel Norris,Tigers,5.073,False,2021,False,False,3475000.0,Daniel,Norris,MLBTR
Daniel Bard,Rockies,4.103,False,2021,False,False,2925000.0,Daniel,Bard,MLBTR
Daniel Vogelbach,Brewers,2.138,False,2021,False,False,1400000.0,Daniel,Vogelbach,MLBTR
Daniel Winkler,Cubs,5.063,False,2021,False,False,900000.0,Daniel,Winkler,MLBTR
Dansby Swanson ,Braves,4.047,False,2021,False,False,6000000.0,Dansby,Swanson ,MLBTR
Darin Ruf,Giants,3.138,False,2021,False,False,1275000.0,Darin,Ruf,MLBTR
David Hale,Phillies,3.163,False,2021,False,False,850000.0,David,Hale,MLBTR
Dinelson Lamet,Padres,3.13,False,2021,False,False,4200000.0,Dinelson,Lamet,MLBTR
Dominic Smith,Mets,2.146,False,2021,False,False,2550000.0,Dominic,Smith,MLBTR
Donovan Solano ,Giants,5.081,False,2021,False,False,3250000.0,Donovan,Solano ,MLBTR
Dylan Floro,Dodgers,3.053,False,2021,False,False,975000.0,Dylan,Floro,MLBTR
Dylan Bundy,Angels,5.026,False,2021,False,False,8324999.999999999,Dylan,Bundy,MLBTR
Eduardo Rodriguez,Red Sox,5.13,False,2021,False,False,8300000.000000001,Eduardo,Rodriguez,MLBTR
Edwin Diaz,Mets,4.121,False,2021,False,False,7000000.0,Edwin,Diaz,MLBTR
Elias Diaz,Rockies,4.088,False,2021,False,False,1200000.0,Elias,Diaz,MLBTR
Emilio Pagan,Padres,3.091,False,2021,False,False,1570000.0,Emilio,Pagan,MLBTR
Erik Gonzalez,Pirates,4.007,False,2021,False,False,1225000.0,Erik,Gonzalez,MLBTR
Evan Marshall,White Sox,4.09,False,2021,False,False,2000000.0,Evan,Marshall,MLBTR
Felix Pena,Angels,3.079,False,2021,False,False,1100000.0,Felix,Pena,MLBTR
Franchy Cordero,Royals,3.038,False,2021,False,False,800000.0,Franchy,Cordero,MLBTR
Francisco Lindor,Mets,5.113,False,2021,False,False,22300000.0,Francisco,Lindor,MLBTR
Frankie Montas,Athletics,3.015,False,2021,False,False,1800000.0,Frankie,Montas,MLBTR
Garrett Cooper,Marlins,3.053,False,2021,False,False,1800000.0,Garrett,Cooper,MLBTR
Gary Sanchez,Yankees,4.086,False,2021,False,False,6350000.0,Gary,Sanchez,MLBTR
Giovanny Urshela,Yankees,3.127,False,2021,False,False,4650000.0,Giovanny,Urshela,MLBTR
Gleyber Torres,Yankees,2.162,False,2021,False,False,4000000.0,Gleyber,Torres,MLBTR
Grant Dayton,Braves,4.007,False,2021,False,False,900000.0,Grant,Dayton,MLBTR
Guillermo Heredia,Mets,3.112,False,2021,False,False,1000000.0,Guillermo,Heredia,MLBTR
Harrison Bader,Cardinals,3.03,False,2021,False,False,2000000.0,Harrison,Bader,MLBTR
Hector Neris,Phillies,5.068,False,2021,False,False,5000000.0,Hector,Neris,MLBTR
Hunter Dozier,Royals,3.06,False,2021,False,False,2720000.0,Hunter,Dozier,MLBTR
Ian Happ,Cubs,3.036,False,2021,False,False,4100000.0,Ian,Happ,MLBTR
Isiah Kiner-Falefa,Rangers,3.0,False,2021,False,False,2000000.0,Isiah,Kiner-Falefa,MLBTR
J.D. Davis ,Mets,2.137,False,2021,False,False,2100000.0,J.D.,Davis ,MLBTR
J.P. Crawford,Mariners,2.163,False,2021,False,False,2050000.0,J.P.,Crawford,MLBTR
Jace Fry,White Sox,3.005,False,2021,False,False,863000.0,Jace,Fry,MLBTR
Jack Flaherty ,Cardinals,3.006,False,2021,False,False,3900000.0,Jack,Flaherty ,MLBTR
Jacob Stallings,Pirates,2.149,False,2021,False,False,1300000.0,Jacob,Stallings,MLBTR
Jacob Barnes,Mets,4.03,False,2021,False,False,750000.0,Jacob,Barnes,MLBTR
JaCoby Jones,Tigers,3.125,False,2021,False,False,2650000.0,JaCoby,Jones,MLBTR
Jairo Diaz,Rockies,3.083,False,2021,False,False,1100000.0,Jairo,Diaz,MLBTR
Jake Junis,Royals,3.087,False,2021,False,False,1700000.0,Jake,Junis,MLBTR
Jameson Taillon,Yankees,4.11,False,2021,False,False,2250000.0,Jameson,Taillon,MLBTR
Jarlin Garcia,Giants,3.114,False,2021,False,False,950000.0,Jarlin,Garcia,MLBTR
Javier Baez,Cubs,5.089,False,2021,False,False,11650000.0,Javier,Baez,MLBTR
Jeimer Candelario,Tigers,3.038,False,2021,False,False,2850000.0,Jeimer,Candelario,MLBTR
Jesse Winker,Reds,3.08,False,2021,False,False,3150000.0,Jesse,Winker,MLBTR
Jesse Hahn,Royals,5.067,False,2021,False,False,1750000.0,Jesse,Hahn,MLBTR
Jesus Aguilar,Marlins,4.082,False,2021,False,False,4300000.0,Jesus,Aguilar,MLBTR
Ji-Man Choi ,Rays,3.076,False,2021,False,False,2450000.0,Ji-Man,Choi ,MLBTR
Joe Jimenez,Tigers,3.077,False,2021,False,False,1500000.0,Joe,Jimenez,MLBTR
Joe Musgrove,Padres,4.063,False,2021,False,False,4450000.0,Joe,Musgrove,MLBTR
Joe Ross,Nationals,4.018,False,2021,False,False,1500000.0,Joe,Ross,MLBTR
Joey Wendle,Rays,3.088,False,2021,False,False,2250000.0,Joey,Wendle,MLBTR
Joey Gallo,Rangers,4.103,False,2021,False,False,6200000.0,Joey,Gallo,MLBTR
Johan Camargo,Braves,3.117,False,2021,False,False,1360000.0,Johan,Camargo,MLBTR
John Gant,Cardinals,4.004,False,2021,False,False,2100000.0,John,Gant,MLBTR
Jonathan Gray,Rockies,5.062,False,2021,False,False,6000000.0,Jonathan,Gray,MLBTR
Jordan Montgomery,Yankees,3.153,False,2021,False,False,2130000.0,Jordan,Montgomery,MLBTR
Jordan Hicks,Cardinals,3.0,False,2021,False,False,863000.0,Jordan,Hicks,MLBTR
Jorge Alfaro,Marlins,3.083,False,2021,False,False,2050000.0,Jorge,Alfaro,MLBTR
Jorge Soler,Royals,5.143,False,2021,False,False,8050000.000000001,Jorge,Soler,MLBTR
Jose Cisnero,Tigers,3.02,False,2021,False,False,970000.0,Jose,Cisnero,MLBTR
Jose Alvarado,Phillies,3.088,False,2021,False,False,1000000.0,Jose,Alvarado,MLBTR
Jose Berrios,Twins,4.044,False,2021,False,False,6100000.0,Jose,Berrios,MLBTR
Josh Hader,Brewers,3.115,False,2021,False,False,6675000.0,Josh,Hader,MLBTR
Josh Bell,Nationals,4.053,False,2021,False,False,6300000.0,Josh,Bell,MLBTR
Juan Soto,Nationals,2.134,False,2021,False,False,8500000.0,Juan,Soto,MLBTR
Julio Urias,Dodgers,3.117,False,2021,False,False,3600000.0,Julio,Urias,MLBTR
Kevin Plawecki,Red Sox,4.167,False,2021,False,False,1600000.0,Kevin,Plawecki,MLBTR
