Player,Season,MLS,Year Salary,Next Year Salary,G,R,H,HR,RBI,SB,AVG,OBP,SLG,playerid,Position_1b,Position_2b,Position_3b,Position_c,Position_cf,Position_dh,Position_inf,Position_lf,Position_of,Position_rf,Position_ss
"Happ, Ian",2023,5.036,6850000.0,10850000.0,158.0,72.0,155.0,17.0,72.0,9.0,0.270506108,0.341653666,0.439790575,17919.0,False,False,False,False,True,False,False,False,False,False,False
"Hoerner, Nico",2023,3.014,720000.0,2525000.0,135.0,60.0,135.0,10.0,55.0,20.0,0.28066528,0.32688588,0.409563409,21479.0,False,True,False,False,False,False,False,False,False,False,False
"Soto, Juan",2023,4.134,17100000.0,23000000.0,153.0,93.0,127.0,27.0,62.0,6.0,0.242366412,0.401206636,0.452290076,20123.0,False,False,False,False,False,False,False,True,False,False,False
"Bichette, Bo",2023,3.063,723550.0,,159.0,91.0,189.0,24.0,93.0,13.0,0.2898773,0.332855093,0.469325153,19612.0,False,False,False,False,False,False,False,False,False,False,True
"Hernández, Teoscar",2023,5.097,10650000.0,14000000.0,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False
"Torres, Gleyber",2023,4.162,6250000.0,9950000.0,140.0,73.0,135.0,24.0,76.0,10.0,0.256653992,0.309982486,0.450570342,16997.0,False,False,False,False,False,False,False,False,False,False,True
"Mullins, Cedric",2023,3.078,716500.0,4100000.0,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False
"Rodgers, Brendan",2023,3.075,710000.0,2700000.0,137.0,72.0,140.0,13.0,63.0,0.0,0.265654648,0.325301204,0.407969639,17907.0,False,False,False,False,False,False,False,False,False,False,True
"Rosario, Amed",2023,5.062,4950000.0,7800000.0,153.0,86.0,180.0,11.0,71.0,18.0,0.282574568,0.311940298,0.403453689,15518.0,False,False,False,False,False,False,False,False,False,False,True
"Varsho, Daulton",2023,2.128,721700.0,3050000.0,151.0,79.0,125.0,27.0,74.0,16.0,0.235404896,0.30220713,0.442561205,19918.0,False,False,False,True,False,False,False,False,False,False,False
"Edman, Tommy",2023,3.114,722900.0,4200000.0,153.0,95.0,153.0,13.0,57.0,32.0,0.265164644,0.324324324,0.40034662,19470.0,False,True,False,False,False,False,False,False,False,False,False
"Lowe, Nathaniel",2023,2.145,716000.0,4050000.0,157.0,74.0,179.0,27.0,76.0,2.0,0.301854974,0.358139534,0.492411467,19566.0,True,False,False,False,False,False,False,False,False,False,False
"Hoskins, Rhys",2023,5.053,7700000.0,12000000.0,156.0,81.0,145.0,30.0,79.0,2.0,0.246179966,0.332339791,0.46179966,16472.0,True,False,False,False,False,False,False,False,False,False,False
"Renfroe, Hunter",2023,5.165,7650000.0,11900000.0,125.0,62.0,121.0,29.0,72.0,1.0,0.255274261,0.315384615,0.491561181,15464.0,False,False,False,False,False,False,False,False,False,True,False
"France, Ty",2023,3.089,734500.0,4100000.0,140.0,65.0,151.0,20.0,83.0,0.0,0.274047186,0.338235294,0.435571687,17982.0,False,False,True,False,False,False,False,False,False,False,False
"Adames, Willy",2023,4.105,4600000.0,8700000.0,139.0,83.0,134.0,31.0,98.0,8.0,0.238010657,0.298217179,0.458259325,15986.0,False,False,False,False,False,False,False,False,False,False,True
"Hays, Austin",2023,3.057,713000.0,3200000.0,145.0,66.0,134.0,16.0,60.0,2.0,0.250467289,0.305841924,0.413084112,19363.0,False,False,False,False,False,False,False,True,False,False,False
"Rengifo, Luis",2023,3.043,,2300000.0,127.0,45.0,129.0,17.0,52.0,6.0,0.26380368,0.294117647,0.429447852,19858.0,False,True,False,False,False,False,False,False,False,False,False
"Arozarena, Randy",2023,2.129,716600.0,4150000.0,153.0,72.0,154.0,20.0,89.0,32.0,0.262798634,0.327131782,0.445392491,19290.0,False,False,False,False,False,False,False,True,False,False,False
"Tellez, Rowdy",2023,4.004,1940000.0,4950000.0,153.0,67.0,116.0,35.0,89.0,2.0,0.219281663,0.305509181,0.461247637,15679.0,True,False,False,False,False,False,False,False,False,False,False
"Verdugo, Alex",2023,4.078,3550000.0,6300000.0,152.0,75.0,166.0,11.0,74.0,1.0,0.279932546,0.327639751,0.404721753,17027.0,False,False,False,False,False,False,False,False,True,False,False
"Jansen, Danny",2023,4.05,1950000.0,3500000.0,72.0,34.0,56.0,15.0,44.0,1.0,0.260465116,0.338709677,0.516279069,16535.0,False,False,False,True,False,False,False,False,False,False,False
"Nido, Tomás",2023,4.089,890000.0,1575000.0,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False
"Thomas, Lane",2023,3.014,723600.0,2200000.0,146.0,62.0,120.0,17.0,52.0,8.0,0.240963855,0.30109489,0.403614457,16939.0,False,False,False,False,False,False,False,False,False,True,False
"Estrada, Thairo",2023,2.169,715000.0,2250000.0,140.0,71.0,127.0,14.0,62.0,21.0,0.260245901,0.322222222,0.399590163,16426.0,False,True,False,False,False,False,False,False,False,False,False
"Urías, Luis",2023,3.12,2550000.0,4700000.0,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False
"Higashioka, Kyle",2023,4.005,935000.0,1462500.0,83.0,27.0,52.0,10.0,31.0,0.0,0.227074235,0.264227642,0.388646288,5517.0,False,False,False,True,False,False,False,False,False,False,False
"Caratini, Victor",2023,5.051,2000000.0,2800000.0,96.0,26.0,54.0,9.0,34.0,0.0,0.198529411,0.300319488,0.341911764,14968.0,False,False,False,True,False,False,False,False,False,False,False
"Yastrzemski, Mike",2023,3.128,3700000.0,6100000.0,148.0,73.0,104.0,17.0,57.0,5.0,0.214432989,0.305206463,0.391752577,14854.0,False,False,False,False,False,False,False,False,True,False,False
"Kemp, Tony",2023,5.098,2225000.0,3725000.0,147.0,61.0,117.0,7.0,46.0,11.0,0.235412474,0.307414104,0.334004024,14894.0,False,True,False,False,False,False,False,False,False,False,False
"Robles, Victor",2023,4.033,1650000.0,,132.0,42.0,82.0,6.0,33.0,15.0,0.224043715,0.272727272,0.311475409,18363.0,False,False,False,False,True,False,False,False,False,False,False
"Espinal, Santiago",2023,2.149,718000.0,2100000.0,135.0,51.0,120.0,7.0,51.0,6.0,0.267260579,0.322448979,0.369710467,19997.0,False,True,False,False,False,False,False,False,False,False,False
"Naylor, Josh",2023,3.127,1200000.0,3350000.0,122.0,47.0,115.0,20.0,79.0,6.0,0.256124721,0.319277108,0.452115812,18839.0,False,False,False,False,False,False,False,True,False,False,False
"Guillorme, Luis",2023,3.167,875000.0,1600000.0,102.0,33.0,81.0,2.0,17.0,1.0,0.272727272,0.351351351,0.34006734,16451.0,False,False,False,False,False,False,True,False,False,False,False
"Kiner-Falefa, Isiah",2023,5.0,4700000.0,6000000.0,142.0,66.0,126.0,4.0,48.0,22.0,0.260869565,0.314393939,0.327122153,16512.0,False,False,False,False,False,False,False,False,False,False,True
"Luplow, Jordan",2023,4.108,1400000.0,,83.0,26.0,36.0,11.0,28.0,5.0,0.175609756,0.273504273,0.360975609,16424.0,False,False,False,False,False,False,False,False,True,False,False
"Farmer, Kyle",2023,4.129,3155000.0,5585000.0,145.0,58.0,134.0,14.0,78.0,4.0,0.254752851,0.314974182,0.385931558,14813.0,False,False,False,False,False,False,True,False,False,False,False
"Anderson, Brian",2023,5.031,4475000.0,,98.0,43.0,75.0,8.0,28.0,1.0,0.221893491,0.31070496,0.346153846,18289.0,False,False,True,False,False,False,False,False,False,False,False
"Berti, Jon",2023,3.168,1200000.0,,102.0,47.0,86.0,4.0,28.0,41.0,0.240223463,0.324257425,0.337988826,12037.0,False,False,True,False,False,False,False,False,False,False,False
"Senzel, Nick",2023,3.15,1250000.0,1950000.0,110.0,45.0,86.0,5.0,25.0,8.0,0.230563002,0.29584352,0.305630026,19293.0,False,False,False,False,False,False,False,False,True,False,False
"Rojas, Josh",2023,2.152,730900.0,2575000.0,125.0,66.0,119.0,9.0,56.0,23.0,0.268623024,0.348514851,0.390519187,19734.0,False,True,False,False,False,False,False,False,False,False,False
"Ramirez, Harold",2023,3.124,728000.0,2200000.0,120.0,46.0,121.0,6.0,58.0,3.0,0.300248138,0.342528735,0.404466501,14387.0,False,False,False,False,False,False,False,False,True,False,False
"Moore, Dylan",2023,4.0,1350000.0,,104.0,41.0,46.0,6.0,24.0,21.0,0.224390243,0.367588932,0.385365853,18042.0,False,False,True,False,False,False,False,False,False,False,False
"Kelly, Carson",2023,4.161,3325000.0,4275000.0,104.0,40.0,67.0,7.0,35.0,2.0,0.211356466,0.282485875,0.334384858,13620.0,False,False,False,True,False,False,False,False,False,False,False
"Garver, Mitch",2023,5.045,3335000.0,3900000.0,54.0,23.0,39.0,10.0,24.0,1.0,0.207446808,0.297674418,0.404255319,15161.0,False,False,False,True,False,False,False,False,False,False,False
"Slater, Austin",2023,4.147,1850000.0,3200000.0,125.0,49.0,73.0,7.0,34.0,12.0,0.263537906,0.366153846,0.407942238,16153.0,False,False,False,False,False,False,False,False,True,False,False
"Madrigal, Nick",2023,2.164,716500.0,1225000.0,59.0,19.0,52.0,0.0,7.0,3.0,0.248803827,0.305309734,0.28229665,20521.0,False,True,False,False,False,False,False,False,False,False,False
"Mateo, Jorge",2023,3.0,709500.0,2000000.0,150.0,63.0,109.0,13.0,50.0,35.0,0.220647773,0.267045454,0.37854251,17273.0,False,False,False,False,False,False,False,False,False,True,False
"Laureano, Ramon",2023,3.165,2046154.0,3550000.0,94.0,49.0,73.0,13.0,34.0,11.0,0.210982658,0.287206266,0.375722543,17128.0,False,False,False,False,True,False,False,False,False,False,False
"Wendle, Joey",2023,5.088,4550000.0,6000000.0,101.0,27.0,90.0,3.0,32.0,12.0,0.259365994,0.297297297,0.360230547,13853.0,False,False,True,False,False,False,False,False,False,False,False
"Grisham, Trent",2023,3.06,729300.0,3175000.0,152.0,58.0,83.0,17.0,53.0,7.0,0.184035476,0.284332688,0.341463414,18564.0,False,False,False,False,True,False,False,False,False,False,False
"Newman, Kevin",2023,4.046,1950000.0,2662500.0,78.0,31.0,79.0,2.0,24.0,8.0,0.274305555,0.315960912,0.371527777,17696.0,False,True,False,False,False,False,False,False,False,False,False
"Vargas, Ildemaro",2023,3.007,,975000.0,63.0,19.0,55.0,4.0,23.0,3.0,0.263157894,0.298642533,0.392344497,13324.0,False,False,False,False,False,False,False,False,False,False,True
"Castro, Willi",2023,3.017,,,112.0,47.0,88.0,8.0,31.0,9.0,0.24109589,0.283887468,0.367123287,17338.0,False,False,False,False,False,False,False,False,False,False,True
"Lopez, Nicky",2023,3.139,2550000.0,3700000.0,142.0,51.0,99.0,0.0,20.0,13.0,0.22706422,0.280851063,0.272935779,19339.0,False,True,False,False,False,False,False,False,False,False,False
"Vogelbach, Daniel",2023,4.138,800000.0,,130.0,47.0,92.0,18.0,59.0,0.0,0.238341968,0.360086767,0.432642487,14130.0,True,False,False,False,False,False,False,False,False,False,False
"Wade, LaMonte",2023,3.035,730000.0,1375000.0,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False
"Thompson, Trayce",2023,3.01,,1450000.0,80.0,36.0,56.0,13.0,41.0,4.0,0.255707762,0.352941176,0.506849315,9952.0,False,False,False,False,False,False,False,False,True,False,False
"Refsnyder, Rob",2023,4.048,,1200000.0,57.0,25.0,47.0,6.0,21.0,1.0,0.307189542,0.38418079,0.496732026,13770.0,False,True,False,False,False,False,False,False,False,False,False
"O'Neill, Tyler",2023,4.059,3400000.0,4950000.0,96.0,56.0,76.0,14.0,58.0,14.0,0.22754491,0.308093994,0.392215568,15711.0,False,False,False,False,False,False,False,True,False,False,False
"Arroyo, Christian",2023,4.036,1200000.0,2000000.0,87.0,32.0,80.0,6.0,36.0,5.0,0.285714285,0.322147651,0.414285714,16434.0,False,False,True,False,False,False,False,False,False,False,False
"Garcia, Aramis",2023,3.036,700000.0,,47.0,6.0,23.0,1.0,4.0,0.0,0.212962962,0.24778761,0.259259259,16925.0,False,False,False,True,False,False,False,False,False,False,False
"Bellinger, Cody",2023,5.16,17000000.0,,144.0,70.0,106.0,19.0,68.0,14.0,0.21031746,0.265454545,0.388888888,15998.0,True,False,False,False,False,False,False,False,False,False,False
"Meadows, Austin",2023,4.074,4000000.0,4300000.0,36.0,9.0,32.0,0.0,11.0,0.0,0.25,0.346938775,0.328125,15672.0,False,False,False,False,False,False,False,False,False,True,False
"Nola, Austin",2023,3.106,726900.0,2350000.0,110.0,40.0,87.0,4.0,40.0,2.0,0.250720461,0.32070707,0.328530259,15941.0,False,False,False,True,False,False,False,False,False,False,False
"Cooper, Garrett",2023,5.053,2500000.0,4200000.0,119.0,37.0,108.0,9.0,50.0,0.0,0.260869565,0.336886993,0.415458937,15279.0,False,False,False,False,False,False,False,False,False,True,False
"Toro, Abraham",2023,2.149,730300.0,1250000.0,109.0,36.0,60.0,10.0,35.0,2.0,0.185185185,0.238636363,0.324074074,19844.0,False,False,True,False,False,False,False,False,False,False,False
"Garlick, Kyle",2023,2.163,,750000.0,66.0,23.0,35.0,9.0,18.0,0.0,0.233333333,0.283950617,0.433333333,18063.0,False,False,False,False,False,False,False,False,False,True,False
"Stallings, Jacob",2023,4.149,2450000.0,3350000.0,114.0,25.0,77.0,4.0,34.0,0.0,0.222543352,0.292428198,0.291907514,13723.0,False,False,False,True,False,False,False,False,False,False,False
"Tapia, Raimel",2023,5.02,3950000.0,,128.0,47.0,109.0,7.0,52.0,8.0,0.265206812,0.292056074,0.379562043,14350.0,False,False,False,False,False,False,False,False,True,False,False
"Bethancourt, Christian",2023,3.038,,1350000.0,101.0,39.0,80.0,11.0,34.0,5.0,0.251572327,0.28313253,0.408805031,10028.0,False,False,False,True,False,False,False,False,False,False,False
"Mendick, Danny",2023,2.168,714000.0,,31.0,22.0,28.0,3.0,15.0,1.0,0.288659793,0.342857142,0.443298969,18889.0,False,False,False,False,False,False,False,False,False,False,True
"Cave, Jake",2023,3.137,800000.0,,54.0,17.0,35.0,5.0,20.0,2.0,0.213414634,0.259887005,0.384146341,14477.0,False,False,False,False,False,False,False,False,True,False,False
"Hiura, Keston",2023,3.009,705100.0,2200000.0,80.0,34.0,53.0,14.0,32.0,5.0,0.226495726,0.315789473,0.448717948,20003.0,False,True,False,False,False,False,False,False,False,False,False
"Voit, Luke",2023,4.169,5450000.0,,135.0,55.0,113.0,22.0,69.0,1.0,0.226,0.308098591,0.402,14811.0,True,False,False,False,False,False,False,False,False,False,False
"Candelario, Jeimer",2023,5.038,5800000.0,,124.0,49.0,93.0,13.0,50.0,0.0,0.216783216,0.271948608,0.361305361,13621.0,False,False,True,False,False,False,False,False,False,False,False
"Maile, Luke",2023,5.148,900000.0,,76.0,19.0,40.0,3.0,17.0,0.0,0.220994475,0.300970873,0.32596685,13355.0,False,False,False,True,False,False,False,False,False,False,False
"Brosseau, Mike",2023,3.031,706300.0,1400000.0,70.0,15.0,36.0,6.0,23.0,2.0,0.255319148,0.34375,0.418439716,19683.0,False,False,True,False,False,False,False,False,False,False,False
"Castro, Harold",2023,3.141,1275000.0,,120.0,37.0,114.0,7.0,47.0,0.0,0.271428571,0.3,0.38095238,14691.0,False,False,True,False,False,False,False,False,False,False,False
"Heredia, Guillermo",2023,5.112,1000000.0,,74.0,12.0,12.0,3.0,8.0,0.0,0.157894736,0.219512195,0.342105263,18721.0,False,False,False,False,False,False,False,False,True,False,False
"Biggio, Cavan",2023,3.129,2112500.0,2800000.0,97.0,43.0,52.0,6.0,24.0,2.0,0.20233463,0.317880794,0.350194552,19252.0,False,True,False,False,False,False,False,False,False,False,False
"McGuire, Reese",2023,3.027,722400.0,1225000.0,89.0,25.0,67.0,3.0,22.0,1.0,0.269076305,0.307116104,0.369477911,15674.0,False,False,False,True,False,False,False,False,False,False,False
"Mondesi, Adalberto",2023,5.088,3000000.0,3045000.0,15.0,3.0,7.0,0.0,3.0,5.0,0.14,0.203703703,0.14,13769.0,False,False,False,False,False,False,False,False,False,False,True
"Andújar, Miguel",2023,4.002,,1525000.0,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False
"Gallagher, Cam",2023,4.073,885000.0,,18.0,1.0,9.0,0.0,5.0,0.0,0.214285714,0.266666666,0.333333333,12981.0,False,False,False,True,False,False,False,False,False,False,False
"Dubón, Mauricio",2023,2.162,715000.0,1400000.0,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True
"Murphy, Tom",2023,5.092,1575000.0,1625000.0,14.0,9.0,10.0,1.0,1.0,0.0,0.303030303,0.43902439,0.454545454,13499.0,False,False,False,True,False,False,False,False,False,False,False
"Hampson, Garrett",2023,4.03,1862500.0,,90.0,29.0,42.0,2.0,15.0,12.0,0.211055276,0.286995515,0.306532663,19262.0,False,True,False,False,False,False,False,False,False,False,False
"Sosa, Edmundo",2023,2.14,715600.0,950000.0,78.0,26.0,40.0,2.0,21.0,6.0,0.227272727,0.275132275,0.369318181,17022.0,False,False,False,False,False,False,False,False,False,False,True
"Lewis, Kyle",2023,2.146,757900.0,1610000.0,18.0,6.0,8.0,3.0,5.0,0.0,0.142857142,0.225806451,0.303571428,19508.0,False,False,False,False,False,False,False,False,True,False,False
"Locastro, Tim",2023,3.122,,,38.0,13.0,8.0,2.0,4.0,8.0,0.186046511,0.239130434,0.348837209,15124.0,False,True,False,False,False,False,False,False,False,False,False
"Munoz, Yairo",2023,3.003,,,29.0,7.0,12.0,3.0,7.0,1.0,0.210526315,0.25,0.403508771,16313.0,False,False,False,False,False,False,False,False,False,False,True
"Wallach, Chad",2023,3.03,,,12.0,3.0,5.0,1.0,4.0,0.0,0.142857142,0.23076923,0.257142857,17161.0,False,False,False,True,False,False,False,False,False,False,False
"Cordero, Franchy",2023,4.092,,,84.0,36.0,53.0,8.0,29.0,4.0,0.219008264,0.3003663,0.396694214,14567.0,False,False,False,False,True,False,False,False,False,False,False
"Davis, J.D.",2023,4.137,2760000.0,4210000.0,115.0,46.0,79.0,12.0,35.0,1.0,0.248427672,0.339726027,0.418238993,16219.0,False,False,True,False,False,False,False,False,False,False,False
"Quinn, Roman",2023,4.035,,,44.0,15.0,17.0,0.0,7.0,4.0,0.215189873,0.287356321,0.303797468,13546.0,False,False,False,False,False,False,False,False,True,False,False
"Knizner, Andrew",2023,3.021,718300.0,1100000.0,97.0,28.0,56.0,4.0,25.0,0.0,0.215384615,0.301369863,0.3,19514.0,False,False,False,True,False,False,False,False,False,False,False
"Reyes, Franmil",2023,4.115,4550000.0,,118.0,43.0,97.0,14.0,47.0,2.0,0.221461187,0.272727272,0.365296803,14566.0,False,False,False,False,False,False,False,False,False,True,False
"Zimmer, Bradley",2023,4.077,1300000.0,,109.0,18.0,13.0,2.0,5.0,3.0,0.123809523,0.206896551,0.228571428,16221.0,False,False,False,False,False,False,False,False,True,False,False
"Smith, Dominic",2023,4.081,3950000.0,,58.0,11.0,26.0,0.0,17.0,0.0,0.19402985,0.276315789,0.283582089,15653.0,True,False,False,False,False,False,False,False,False,False,False
"Alfaro, Jorge",2023,5.083,2725000.0,,82.0,25.0,63.0,7.0,40.0,1.0,0.24609375,0.284671532,0.3828125,12180.0,False,False,False,True,False,False,False,False,False,False,False
"O'Hearn, Ryan",2023,4.002,1300000.0,1400000.0,67.0,14.0,32.0,1.0,16.0,0.0,0.23880597,0.289655172,0.320895522,16442.0,True,False,False,False,False,False,False,False,False,False,False
"Choi, Ji-Man",2023,5.076,3200000.0,4650000.0,113.0,36.0,83.0,11.0,52.0,0.0,0.233146067,0.341288782,0.387640449,5452.0,True,False,False,False,False,False,False,False,False,False,False
"Mejía, Francisco",2023,4.062,1455000.0,2155000.0,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False
"Raley, Luke",2023,3.045,,,22.0,7.0,12.0,1.0,4.0,0.0,0.196721311,0.305555555,0.278688524,19354.0,False,False,False,False,False,False,False,False,False,True,False
"Torrens, Luis",2023,3.091,1200000.0,,57.0,13.0,34.0,3.0,15.0,0.0,0.225165562,0.28313253,0.298013245,15905.0,False,False,False,True,False,False,False,False,False,False,False
"Reyes, Victor",2023,4.075,1400000.0,,92.0,27.0,80.0,3.0,34.0,2.0,0.253968253,0.288690476,0.361904761,15487.0,False,False,False,False,False,False,False,False,False,True,False
"Engel, Adam",2023,5.058,2000000.0,,119.0,32.0,55.0,2.0,17.0,12.0,0.224489795,0.269230769,0.310204081,15082.0,False,False,False,False,False,False,False,False,True,False,False
"Walsh, Jared",2023,3.01,730000.0,2650000.0,118.0,41.0,91.0,15.0,44.0,2.0,0.215130023,0.268722466,0.373522458,18607.0,True,False,False,False,False,False,False,False,False,False,False
"Soto, Juan",2024,5.134,23000000.0,,162.0,97.0,156.0,35.0,109.0,12.0,0.274647887,0.410183875,0.519366197,20123.0,False,False,False,False,False,False,False,True,False,False,False
"Tucker, Kyle",2024,4.079,5000000.0,,157.0,97.0,163.0,29.0,112.0,30.0,0.283972125,0.368815592,0.517421602,18345.0,False,False,False,False,False,False,False,False,False,True,False
"Guerrero Jr., Vladimir",2024,4.157,14500000.0,,156.0,78.0,159.0,26.0,94.0,5.0,0.264119601,0.34457478,0.443521594,19611.0,True,False,False,False,False,False,False,False,False,False,False
"Arraez, Luis",2024,4.121,6100000.0,,147.0,71.0,203.0,10.0,69.0,3.0,0.353658536,0.392857142,0.468641114,18568.0,False,True,False,False,False,False,False,False,False,False,False
"Heim, Jonah",2024,3.097,745660.0,,131.0,61.0,118.0,18.0,95.0,2.0,0.258205689,0.317365269,0.437636761,16930.0,False,False,False,True,False,False,False,False,False,False,False
"García, Adolis",2024,3.095,747760.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False
"Alonso, Pete",2024,5.0,14500000.0,,154.0,92.0,123.0,46.0,118.0,4.0,0.216549295,0.317629179,0.503521126,19251.0,True,False,False,False,False,False,False,False,False,False,False
"Torres, Gleyber",2024,5.162,9950000.0,,158.0,90.0,163.0,25.0,68.0,13.0,0.273489932,0.34672619,0.453020134,16997.0,False,True,False,False,False,False,False,False,False,False,False
"Kirk, Alejandro",2024,3.047,767300.0,,123.0,34.0,93.0,8.0,43.0,0.0,0.25,0.334123222,0.357526881,22581.0,False,False,False,True,False,False,False,False,False,False,False
"Verdugo, Alex",2024,5.078,6300000.0,,142.0,81.0,144.0,13.0,54.0,5.0,0.263736263,0.323920265,0.421245421,17027.0,False,False,False,False,False,False,False,False,False,True,False
"Smith, Will",2024,4.09,5250000.0,,126.0,80.0,121.0,19.0,76.0,3.0,0.260775862,0.359205776,0.4375,19197.0,False,False,False,True,False,False,False,False,False,False,False
"Arozarena, Randy",2024,3.129,4150000.0,,151.0,95.0,140.0,23.0,83.0,22.0,0.254083484,0.363914373,0.424682395,19290.0,False,False,False,False,False,False,False,True,False,False,False
"Bohm, Alec",2024,3.106,748000.0,,145.0,74.0,153.0,20.0,97.0,4.0,0.274193548,0.327332242,0.437275985,21618.0,False,False,True,False,False,False,False,False,False,False,False
"Walker, Christian",2024,5.124,6500000.0,,157.0,86.0,150.0,33.0,103.0,11.0,0.257731958,0.333333333,0.496563573,13419.0,True,False,False,False,False,False,False,False,False,False,False
"Adames, Willy",2024,5.105,8700000.0,,149.0,73.0,120.0,24.0,80.0,5.0,0.216998191,0.309748427,0.406871609,15986.0,False,False,False,False,False,False,False,False,False,False,True
"Rengifo, Luis",2024,4.043,2300000.0,,126.0,55.0,104.0,16.0,51.0,6.0,0.26395939,0.339325842,0.444162436,19858.0,False,True,False,False,False,False,False,False,False,False,False
"Vaughn, Andrew",2024,3.0,760000.0,,152.0,67.0,146.0,21.0,80.0,0.0,0.25795053,0.313821138,0.429328621,26197.0,True,False,False,False,False,False,False,False,False,False,False
"Naylor, Josh",2024,4.127,3350000.0,,121.0,52.0,139.0,17.0,97.0,10.0,0.307522123,0.353535353,0.488938053,18839.0,True,False,False,False,False,False,False,False,False,False,False
"Thomas, Lane",2024,4.014,2200000.0,,157.0,101.0,168.0,28.0,86.0,20.0,0.267515923,0.315249266,0.468152866,16939.0,False,False,False,False,False,False,False,False,False,True,False
"Wade Jr., LaMonte",2024,4.035,1375000.0,,135.0,64.0,110.0,17.0,45.0,2.0,0.256410256,0.372815533,0.417249417,18126.0,True,False,False,False,False,False,False,False,False,False,False
"Edman, Tommy",2024,4.114,4200000.0,,137.0,69.0,119.0,13.0,47.0,27.0,0.248434237,0.306666666,0.39874739,19470.0,False,False,False,False,False,False,False,False,False,False,True
"Vargas, Ildemaro",2024,4.007,975000.0,,86.0,32.0,66.0,4.0,31.0,1.0,0.251908396,0.303886925,0.362595419,13324.0,False,True,False,False,False,False,False,False,False,False,False
"India, Jonathan",2024,3.0,760000.0,,119.0,78.0,111.0,17.0,61.0,14.0,0.244493392,0.338374291,0.407488986,21523.0,False,True,False,False,False,False,False,False,False,False,False
"Rogers, Jake",2024,3.04,726000.0,,107.0,47.0,73.0,21.0,49.0,1.0,0.220543806,0.285714285,0.444108761,19452.0,False,False,False,True,False,False,False,False,False,False,False
"Jansen, Danny",2024,5.05,3500000.0,,86.0,38.0,61.0,17.0,53.0,0.0,0.22761194,0.312292358,0.473880597,16535.0,False,False,False,True,False,False,False,False,False,False,False
"Santander, Anthony",2024,5.162,7400000.0,,153.0,81.0,152.0,28.0,95.0,5.0,0.257191201,0.324695121,0.472081218,14551.0,False,False,False,False,False,False,False,False,False,True,False
"Dubón, Mauricio",2024,3.162,1400000.0,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False
"Paredes, Isaac",2024,2.16,735000.0,,143.0,71.0,123.0,31.0,98.0,1.0,0.25,0.35201401,0.487804878,20036.0,False,False,True,False,False,False,False,False,False,False,False
"France, Ty",2024,4.089,4100000.0,,158.0,79.0,147.0,12.0,58.0,1.0,0.250425894,0.336842105,0.366269165,17982.0,True,False,False,False,False,False,False,False,False,False,False
"Mountcastle, Ryan",2024,3.105,738400.0,,115.0,64.0,114.0,18.0,68.0,3.0,0.269503546,0.327659574,0.451536643,18373.0,True,False,False,False,False,False,False,False,False,False,False
"Higashioka, Kyle",2024,5.005,1462500.0,,92.0,24.0,57.0,10.0,34.0,0.0,0.23553719,0.274131274,0.41322314,5517.0,False,False,False,True,False,False,False,False,False,False,False
"Lowe, Nathaniel",2024,3.145,4050000.0,,161.0,89.0,163.0,17.0,82.0,1.0,0.261637239,0.360497237,0.4141252,19566.0,True,False,False,False,False,False,False,False,False,False,False
"Olivares, Edward",2024,3.049,740750.0,,107.0,47.0,93.0,12.0,36.0,11.0,0.262711864,0.316883116,0.451977401,19698.0,False,False,False,False,False,False,False,False,True,False,False
"Mullins, Cedric",2024,4.078,4100000.0,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False
"Varsho, Daulton",2024,3.128,3050000.0,,158.0,65.0,116.0,20.0,61.0,16.0,0.220113851,0.284974093,0.388994307,19918.0,False,False,False,False,False,False,False,True,False,False,False
"Baddoo, Akil",2024,2.119,,,112.0,40.0,68.0,11.0,34.0,14.0,0.217948717,0.309859154,0.371794871,22168.0,False,False,False,False,False,False,False,False,True,False,False
"Ramírez, Harold",2024,4.124,2200000.0,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False
"García, Luis",2024,2.142,738600.0,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False
"Ward, Taylor",2024,3.164,2750000.0,,97.0,60.0,90.0,14.0,47.0,4.0,0.252808988,0.334963325,0.421348314,17548.0,False,False,False,False,False,False,False,True,False,False,False
"Chisholm Jr., Jazz",2024,3.075,749500.0,,97.0,50.0,88.0,19.0,51.0,22.0,0.25,0.303664921,0.457386363,20454.0,False,False,False,False,True,False,False,False,False,False,False
"Hays, Austin",2024,4.057,3200000.0,,144.0,76.0,143.0,16.0,67.0,5.0,0.275,0.325088339,0.444230769,19363.0,False,False,False,False,False,False,False,True,False,False,False
