Player,Position,Salary,Year
"Crosby, Bobby",ss,"$3,500,000 ",2008.0
"Kennedy, Adam",2b,"$3,500,000 ",2008.0
"Lamb, Mike",3b,"$3,500,000 ",2008.0
"Lieber, Jon",p,"$3,500,000 ",2008.0
"Moyer, Jamie",lhp-s,"$3,500,000 ",2008.0
"Swisher, Nick",lf-rf,"$3,500,000 ",2008.0
"Vizcaino, Luis",rhp,"$3,500,000 ",2008.0
"Putz, J.J.",rhp,"$3,400,000 ",2008.0
"Nady, Xavier",rf,"$3,350,000 ",2008.0
"Street, Huston",rhp,"$3,300,000 ",2008.0
"Romero, J.C.",lhp,"$3,250,000 ",2008.0
"Mota, Guillermo",rhp,"$3,200,000 ",2008.0
"Torres, Salomon",rhp,"$3,200,000 ",2008.0
"Turnbow, Derrick",rhp,"$3,200,000 ",2008.0
"Lyon, Brandon",rhp,"$3,125,000 ",2008.0
"Wells, Kip",rhp,"$3,100,000 ",2008.0
"Affeldt, Jeremy",lhp,"$3,000,000 ",2008.0
"Cano, Robinson",2b,"$3,000,000 ",2008.0
"Embree, Alan",lhp,"$3,000,000 ",2008.0
"Feliz, Pedro",3b,"$3,000,000 ",2008.0
"Floyd, Cliff",lf,"$3,000,000 ",2008.0
"Freel, Ryan",inf-of,"$3,000,000 ",2008.0
"Kobayashi, Masahide",rhp,"$3,000,000 ",2008.0
"Patterson, Corey",of,"$3,000,000 ",2008.0
"Sizemore, Grady",cf,"$3,000,000 ",2008.0
"Stanton, Mike",lhp,"$3,000,000 ",2008.0
"Timlin, Mike",rhp,"$3,000,000 ",2008.0
"Tomko, Brett",rhp,"$3,000,000 ",2008.0
"Wilkerson, Brad",of,"$3,000,000 ",2008.0
"Youkilis, Kevin",1b,"$3,000,000 ",2008.0
"Cabrera, Daniel",rhp-s,"$2,875,000 ",2008.0
"Izturis, Cesar",ss,"$2,850,000 ",2008.0
"Blanco, Henry",c,"$2,800,000 ",2008.0
"Counsell, Craig",2b-3b,"$2,800,000 ",2008.0
"Everett, Adam",ss,"$2,800,000 ",2008.0
"Wheeler, Dan",rhp,"$2,800,000 ",2008.0
"Francis, Jeff",lhp-s,"$2,750,000 ",2008.0
"Loretta, Mark",2b-3b,"$2,750,000 ",2008.0
"Millar, Kevin",dh-1b,"$2,750,000 ",2008.0
"Ramirez, Horacio",lhp-s,"$2,750,000 ",2008.0
"Torrealba, Yorvit",c,"$2,750,000 ",2008.0
"Weathers, David",rhp,"$2,750,000 ",2008.0
"Hardy, J.J.",ss,"$2,650,000 ",2008.0
"Bush, Dave",rhp-s,"$2,550,000 ",2008.0
"Ross, David",c,"$2,525,000 ",2008.0
"Brocail, Doug",rhp,"$2,500,000 ",2008.0
"DeJesus, David",lf,"$2,500,000 ",2008.0
"Gregg, Kevin",rhp,"$2,500,000 ",2008.0
"Herges, Matt",rhp,"$2,500,000 ",2008.0
"Soriano, Rafael",rhp,"$2,500,000 ",2008.0
"Springer, Russ",rhp,"$2,500,000 ",2008.0
"Yabuta, Yasuhiko",rhp,"$2,500,000 ",2008.0
"Young, Chris",rhp-s,"$2,500,000 ",2008.0
"Rincon, Juan",rhp,"$2,475,000 ",2008.0
"Iwamura, Akinori",2b,"$2,400,000 ",2008.0
"Punto, Nick",ss,"$2,400,000 ",2008.0
"Gonzalez, Mike",lhp,"$2,362,500 ",2008.0
"Teahen, Mark",3b-rf,"$2,337,500 ",2008.0
"Spiezio, Scott",inf,"$2,300,000 ",2008.0
"Baldelli, Rocco",of,"$2,250,000 ",2008.0
"Downs, Scott",lhp,"$2,250,000 ",2008.0
"Lowry, Noah",lhp-s,"$2,250,000 ",2008.0
"Peralta, Jhonny",ss,"$2,250,000 ",2008.0
"Stairs, Matt",lf-rf,"$2,250,000 ",2008.0
"Bard, Josh",c,"$2,237,500 ",2008.0
"Bale, John",lhp,"$2,200,000 ",2008.0
"Buck, John",c,"$2,200,000 ",2008.0
"Carroll, Jamey",2b-3b,"$2,150,000 ",2008.0
"Helms, Wes",3b-1b,"$2,150,000 ",2008.0
"Michaels, Jason",of,"$2,150,000 ",2008.0
"Olivo, Miguel",c,"$2,100,000 ",2008.0
"Betancourt, Rafael",rhp,"$2,050,000 ",2008.0
"Rivera, Juan",dh-lf,"$2,025,000 ",2008.0
"Ausmus, Brad",c,"$2,000,000 ",2008.0
"Benoit, Joaquin",rhp,"$2,000,000 ",2008.0
"Chacon, Shawn",rhp,"$2,000,000 ",2008.0
"Church, Ryan",rf,"$2,000,000 ",2008.0
"Cora, Alex",2b-ss,"$2,000,000 ",2008.0
"Gonzalez, Luis",of,"$2,000,000 ",2008.0
"Guardado, Eddie",lhp,"$2,000,000 ",2008.0
"Marte, Damaso",lhp,"$2,000,000 ",2008.0
"Oliver, Darren",lhp,"$2,000,000 ",2008.0
"Pena, Wily Mo",of,"$2,000,000 ",2008.0
"Saito, Takashi",rhp,"$2,000,000 ",2008.0
"Shouse, Brian",lhp,"$2,000,000 ",2008.0
"Sosa, Jorge",rhp,"$2,000,000 ",2008.0
"Taveras, Willy",cf,"$1,975,000 ",2008.0
"MacDougal, Mike",rhp,"$1,950,000 ",2008.0
"Cruz, Juan",rhp,"$1,937,500 ",2008.0
"Beimel, Joe",lhp,"$1,925,000 ",2008.0
"McDonald, John",ss-2b,"$1,900,000 ",2008.0
"Castro, Ramon",c,"$1,850,000 ",2008.0
"Hatteberg, Scott",c-1b,"$1,850,000 ",2008.0
"Snyder, Chris",c,"$1,850,000 ",2008.0
"Bautista, Jose",3b-1b,"$1,800,000 ",2008.0
"Byrd, Marlon",cf,"$1,800,000 ",2008.0
"Chavez, Endy",lf,"$1,800,000 ",2008.0
"Gaudin, Chad",rhp,"$1,775,000 ",2008.0
"Ensberg, Morgan",3b,"$1,750,000 ",2008.0
"Hall, Toby",c,"$1,750,000 ",2008.0
"Kline, Steve",lhp,"$1,750,000 ",2008.0
"Molina, Jose",c,"$1,750,000 ",2008.0
"Molina, Yadier",c,"$1,750,000 ",2008.0
"Ayala, Luis",rhp,"$1,700,000 ",2008.0
"Rodney, Fernando",rhp,"$1,700,000 ",2008.0
"Werth, Jayson",rf,"$1,700,000 ",2008.0
"Belliard, Ron",2b,"$1,600,000 ",2008.0
"Hennessey, Brad",rhp,"$1,600,000 ",2008.0
"Laird, Gerald",c,"$1,600,000 ",2008.0
"Miller, Trever",lhp,"$1,600,000 ",2008.0
"Ohman, Will",lhp,"$1,600,000 ",2008.0
"Scutaro, Marcos",ss,"$1,550,000 ",2008.0
"Drew, Stephen",ss,"$1,500,000 ",2008.0
"Hendrickson, Mark",lhp-s,"$1,500,000 ",2008.0
"Lopez, Jose",2b,"$1,500,000 ",2008.0
"Mackowiak, Rob",of,"$1,500,000 ",2008.0
"Stewart, Shannon",of,"$1,500,000 ",2008.0
"Brown, Emil",of,"$1,450,000 ",2008.0
"Kotchman, Casey",1b,"$1,450,000 ",2008.0
"Fukumori, Kaz",rhp,"$1,400,000 ",2008.0
"Greinke, Zack",rhp-s,"$1,400,000 ",2008.0
"Infante, Omar",ss-2b,"$1,400,000 ",2008.0
"Madson, Ryan",rhp,"$1,400,000 ",2008.0
"Miles, Aaron",2b-ss,"$1,400,000 ",2008.0
"Valentin, Javier",c,"$1,350,000 ",2008.0
"Miller, Andrew",lhp,"$1,325,000 ",2008.0
"Gobble, Jimmy",lhp,"$1,312,500 ",2008.0
"Qualls, Chad",rhp,"$1,312,500 ",2008.0
"Gload, Ross",1b-rf,"$1,300,000 ",2008.0
"Johnson, Reed",cf,"$1,300,000 ",2008.0
"Kubel, Jason",dh-lf,"$1,300,000 ",2008.0
"Gomes, Jonny",of,"$1,275,000 ",2008.0
"Thames, Marcus",dh-of,"$1,275,000 ",2008.0
"Belisle, Matt",rhp,"$1,250,000 ",2008.0
"Betancourt, Yuniesky",ss,"$1,250,000 ",2008.0
"Colome, Jesus",rhp,"$1,250,000 ",2008.0
"Estrada, Johnny",c,"$1,250,000 ",2008.0
"Okajima, Hideki",lhp,"$1,250,000 ",2008.0
"Ozuna, Pablo",2b,"$1,250,000 ",2008.0
"Diaz, Matt",lf,"$1,225,000 ",2008.0
"Barajas, Rod",c,"$1,200,000 ",2008.0
"Duchscherer, Justin",rhp-s,"$1,200,000 ",2008.0
"Heilman, Aaron",rhp,"$1,200,000 ",2008.0
"Izturis, Maicer",2b-3b,"$1,200,000 ",2008.0
"Mitre, Sergio",rhp,"$1,200,000 ",2008.0
"Rauch, Jon",rhp,"$1,200,000 ",2008.0
"Ward, Daryle",of,"$1,200,000 ",2008.0
"Wise, Matt",p,"$1,200,000 ",2008.0
"Betemit, Wilson",3b-1b,"$1,165,000 ",2008.0
"Proctor, Scott",rhp,"$1,150,000 ",2008.0
"Proctor, Scott",rhp,"$1,150,000 ",2008.0
"Grabow, John",lhp,"$1,135,000 ",2008.0
"Frasor, Jason",rhp,"$1,125,000 ",2008.0
"Geary, Geoff",rhp,"$1,125,000 ",2008.0
"Blum, Geoff",3b-ss,"$1,100,000 ",2008.0
"Porcello, Rick",rhp-s,"$1,100,000 ",2008.0
"Correia, Kevin",rhp-s,"$1,075,000 ",2008.0
"Glover, Gary",rhp,"$1,075,000 ",2008.0
"Weeks, Rickie",2b,"$1,057,000 ",2008.0
"Anderson, Marlon",2b-of,"$1,050,000 ",2008.0
"Crain, Jesse",rhp,"$1,050,000 ",2008.0
"Quinlan, Robb",1b-3b,"$1,050,000 ",2008.0
"De La Rosa, Jorge",lhp-s,"$1,025,000 ",2008.0
"Feliciano, Pedro",lhp,"$1,025,000 ",2008.0
"Boone, Aaron",3b,"$1,000,000 ",2008.0
"Calero, Kiko",rhp,"$1,000,000 ",2008.0
"Erstad, Darin",1b-of,"$1,000,000 ",2008.0
"Flores, Randy",lhp,"$1,000,000 ",2008.0
"Fogg, Josh",rhp,"$1,000,000 ",2008.0
"German, Esteban",inf,"$1,000,000 ",2008.0
"Gomez, Chris",inf,"$1,000,000 ",2008.0
"Granderson, Curtis",cf,"$1,000,000 ",2008.0
"Prior, Mark",rhp,"$1,000,000 ",2008.0
"Redding, Tim",rhp-s,"$1,000,000 ",2008.0
"Redman, Mark",lhp,"$1,000,000 ",2008.0
"Reyes, Dennys",lhp,"$1,000,000 ",2008.0
"Shields, James",rhp-s,"$1,000,000 ",2008.0
"Sullivan, Cory",of,"$1,000,000 ",2008.0
"Villarreal, Oscar",rhp,"$1,000,000 ",2008.0
"Wellemeyer, Todd",rhp-s,"$1,000,000 ",2008.0
"Wright, Jamey",rhp,"$1,000,000 ",2008.0
"Burke, Chris",inf,"$995,000 ",2008.0
"Taguchi, So",of,"$990,000 ",2008.0
"Sherrill, George",lhp,"$980,000 ",2008.0
"Castro, Juan",2b-ss,"$975,000 ",2008.0
"Bloomquist, Willie",2b-of,"$950,000 ",2008.0
"Easley, Damion",2b,"$950,000 ",2008.0
"Guerrier, Matt",rhp,"$950,000 ",2008.0
"Ramirez, Alexei",ss,"$950,000 ",2008.0
"Redmond, Mike",c,"$950,000 ",2008.0
"Wilson, Vance",c,"$950,000 ",2008.0
"Amezaga, Alfredo",2b-cf,"$945,000 ",2008.0
"Coffey, Todd",rhp,"$925,000 ",2008.0
"Ankiel, Rick",cf,"$900,000 ",2008.0
"Clark, Tony",1b,"$900,000 ",2008.0
"DiNardo, Lenny",lhp-s,"$900,000 ",2008.0
"Durbin, Chad",rhp,"$900,000 ",2008.0
"Bennett, Gary",c,"$875,000 ",2008.0
"Thornton, Matt",lhp,"$875,000 ",2008.0
"Wuertz, Michael",rhp,"$860,000 ",2008.0
"Cairo, Miguel",2b-3b,"$850,000 ",2008.0
"Kim, Byung Hyun",rhp,"$850,000 ",2008.0
"King, Ray",lhp,"$850,000 ",2008.0
"LaRue, Jason",c,"$850,000 ",2008.0
"Patterson, John",rhp,"$850,000 ",2008.0
"Perez, Odalis",lhp,"$850,000 ",2008.0
"Rusch, Glendon",lhp,"$850,000 ",2008.0
"Sanchez, Duaner",rhp,"$850,000 ",2008.0
"Stinnett, Kelly",c,"$850,000 ",2008.0
"Lopez, Javier",lhp,"$840,000 ",2008.0
"Chulk, Vinny",rhp,"$837,500 ",2008.0
"Snyder, Kyle",rhp,"$835,000 ",2008.0
"Loewen, Adam",lhp-of,"$816,000 ",2008.0
"Vazquez, Ramon",ss-2b,"$810,000 ",2008.0
"Backe, Brandon",rhp-s,"$800,000 ",2008.0
"Borkowski, Dave",rhp,"$800,000 ",2008.0
"Casey, Sean",1b,"$800,000 ",2008.0
"Cotts, Neal",lhp,"$800,000 ",2008.0
"Harris, Willie",2b-lf,"$800,000 ",2008.0
"Hinske, Eric",1b-lf,"$800,000 ",2008.0
"Kapler, Gabe",of,"$800,000 ",2008.0
"McCann, Brian",c,"$800,000 ",2008.0
"Yates, Tyler",rhp,"$800,000 ",2008.0
"Seay, Bobby",lhp,"$780,000 ",2008.0
"Francisco, Frank",rhp,"$775,000 ",2008.0
"Papelbon, Jonathan",rhp,"$775,000 ",2008.0
"Guthrie, Jeremy",rhp-s,"$770,000 ",2008.0
"Gonzalez, Adrian",1b,"$750,000 ",2008.0
"McClung, Seth",rhp,"$750,000 ",2008.0
"Melhuse, Adam",c,"$750,000 ",2008.0
"Miller, Justin",rhp,"$750,000 ",2008.0
"Podsednik, Scott",cf-lf,"$750,000 ",2008.0
"Snell, Ian",rhp-s,"$750,000 ",2008.0
"Tulowitzki, Troy",ss,"$750,000 ",2008.0
"Walker, Tyler",rhp,"$750,000 ",2008.0
"Bruney, Brian",rhp,"$725,000 ",2008.0
"Chacin, Gustavo",lhp,"$725,000 ",2008.0
"Treanor, Matt",c,"$705,000 ",2008.0
"Cain, Matt",rhp-s,"$700,000 ",2008.0
"Foulke, Keith",rhp,"$700,000 ",2008.0
"Gerut, Jody",cf,"$700,000 ",2008.0
"Hansen, Craig",rhp,"$700,000 ",2008.0
"Young, Delmon",lf,"$700,000 ",2008.0
"Fielder, Prince",1b,"$670,000 ",2008.0
"Bauer, Rick",rhp,"$650,000 ",2008.0
"Bowie, Micah",lhp,"$650,000 ",2008.0
"Castillo, Jose",2b,"$650,000 ",2008.0
"Cruz Jr., Jose",of,"$650,000 ",2008.0
"Davis, Jason",rhp,"$650,000 ",2008.0
"Price, David",lhp,"$650,000 ",2008.0
"Tallet, Brian",lhp-s,"$640,000 ",2008.0
"Ledezma, Wil",lhp,"$620,000 ",2008.0
"Bruntlett, Eric",2b-ss,"$600,000 ",2008.0
"Duckworth, Brandon",rhp,"$600,000 ",2008.0
"Mench, Kevin",of,"$600,000 ",2008.0
"Mercker, Kent",lhp,"$600,000 ",2008.0
"Nomo, Hideo",rhp,"$600,000 ",2008.0
"Sweeney, Mark",1b,"$600,000 ",2008.0
"Villone, Ron",lhp,"$600,000 ",2008.0
"Cabrera, Fernando",rhp,"$575,000 ",2008.0
"Corpas, Manuel",rhp,"$575,000 ",2008.0
"Santiago, Ramon",ss-2b,"$575,000 ",2008.0
"Tatis, Fernando",3b-of,"$560,000 ",2008.0
"Chavez, Raul",c,"$550,000 ",2008.0
"Estes, Shawn",lhp,"$550,000 ",2008.0
"Jenks, Bobby",rhp,"$550,000 ",2008.0
"Lincoln, Mike",rhp,"$550,000 ",2008.0
"Mirabelli, Doug",c,"$550,000 ",2008.0
"Ojeda, Augie",ss-2b,"$550,000 ",2008.0
"Brazoban, Yhency",rhp,"$540,000 ",2008.0
"Hernandez, Felix",rhp-s,"$540,000 ",2008.0
"Munson, Eric",c-inf,"$525,000 ",2008.0
"Perez, Timo",of,"$525,000 ",2008.0
"Rivas, Luis",2b,"$525,000 ",2008.0
"Aquino, Greg",rhp,"$500,000 ",2008.0
"Balfour, Grant",rhp,"$500,000 ",2008.0
"Cantu, Jorge",1b-3b,"$500,000 ",2008.0
"Capps, Matt",rhp,"$500,000 ",2008.0
"Carmona, Fausto",rhp-s,"$500,000 ",2008.0
"Choate, Randy",lhp,"$500,000 ",2008.0
"Hairston Jr., Jerry",of-2b,"$500,000 ",2008.0
"Hamels, Cole",lhp-s,"$500,000 ",2008.0
"Kinsler, Ian",2b,"$500,000 ",2008.0
"Langerhans, Ryan",of,"$500,000 ",2008.0
"Longoria, Evan",3b,"$500,000 ",2008.0
"Martin, Russell",c,"$500,000 ",2008.0
"Moehler, Brian",rhp-s,"$500,000 ",2008.0
"Morales, Kendry",1b,"$500,000 ",2008.0
"Park, Chan Ho",rhp,"$500,000 ",2008.0
"Paronto, Chad",rhp,"$500,000 ",2008.0
"Traber, Billy",lhp,"$500,000 ",2008.0
"Wainwright, Adam",rhp-s,"$500,000 ",2008.0
"Wells, Vernon",cf,"$500,000 ",2008.0
"Repko, Jason",of,"$487,500 ",2008.0
"Victorino, Shane",cf,"$480,000 ",2008.0
"Cabrera, Jolbert",inf-of,"$475,000 ",2008.0
"Hudson, Luke",rhp,"$475,000 ",2008.0
"Zimmerman, Ryan",3b,"$465,000 ",2008.0
"Cabrera, Melky",cf,"$461,200 ",2008.0
"Francoeur, Jeff",rf,"$460,000 ",2008.0
"Thurston, Joe",3b-2b,"$460,000 ",2008.0
"Pedroia, Dustin",2b,"$457,000 ",2008.0
"Braun, Ryan",lf,"$455,000 ",2008.0
"Markakis, Nick",rf,"$455,000 ",2008.0
"Broxton, Jonathan",rhp,"$454,000 ",2008.0
"Rodriguez, Wandy",lhp-s,"$451,000 ",2008.0
"Beam, T.J.",rhp,"$450,000 ",2008.0
"Cormier, Lance",rhp,"$450,000 ",2008.0
"Encarnacion, Edwin",3b,"$450,000 ",2008.0
"Maine, John",rhp-s,"$450,000 ",2008.0
"Snelling, Chris",of,"$450,000 ",2008.0
"Wagner, Ryan",rhp,"$450,000 ",2008.0
"Hill, Rich",lhp-s,"$445,000 ",2008.0
"Kendrick, Kyle",rhp,"$445,000 ",2008.0
"Ray, Chris",rhp,"$445,000 ",2008.0
"Hart, Corey",rf,"$444,000 ",2008.0
"Dobbs, Greg",3b-1b,"$440,000 ",2008.0
"Phillips, Andy",inf,"$440,000 ",2008.0
"Duncan, Chris",lf-1b,"$439,000 ",2008.0
"Ramirez, Hanley",ss,"$439,000 ",2008.0
"Rivera, Saul",rhp,"$436,000 ",2008.0
"Burke, Jamie",c,"$435,000 ",2008.0
"Neshek, Pat",rhp,"$435,000 ",2008.0
"Weaver, Jered",rhp-s,"$435,000 ",2008.0
"Bonser, Boof",rhp,"$432,500 ",2008.0
"Kendrick, Howie",2b,"$432,500 ",2008.0
"Willits, Reggie",of,"$432,500 ",2008.0
"Harris, Brendan",2b-ss,"$431,000 ",2008.0
"Johnson, Kelly",2b,"$430,000 ",2008.0
"Marmol, Carlos",rhp,"$430,000 ",2008.0
"Scott, Luke",dh-of,"$430,000 ",2008.0
"Theriot, Ryan",2b-ss,"$428,000 ",2008.0
"James, Chuck",lhp,"$427,500 ",2008.0
"Gathright, Joey",cf,"$427,000 ",2008.0
"Soria, Joakim",rhp,"$426,500 ",2008.0
"McLouth, Nate",cf,"$425,000 ",2008.0
"McPherson, Dallas",3b,"$425,000 ",2008.0
"Napoli, Mike",c,"$425,000 ",2008.0
"Ruiz, Carlos",c,"$425,000 ",2008.0
"Saunders, Joe",lhp-s,"$425,000 ",2008.0
"Ethier, Andre",rf,"$424,500 ",2008.0
"Maholm, Paul",lhp-s,"$424,500 ",2008.0
"Paulino, Ronny",c,"$423,500 ",2008.0
"Baker, Scott",rhp-s,"$422,500 ",2008.0
"Lester, Jon",lhp-s,"$421,500 ",2008.0
"Bannister, Brian",rhp-s,"$421,000 ",2008.0
"Delcarmen, Manny",rhp,"$421,000 ",2008.0
"Garko, Ryan",1b,"$420,100 ",2008.0
"Bell, Heath",rhp,"$420,000 ",2008.0
"Condrey, Clay",rhp,"$420,000 ",2008.0
"Grilli, Jason",rhp,"$420,000 ",2008.0
"Moseley, Dustin",rhp-s,"$420,000 ",2008.0
"Santana, Ervin",rhp-s,"$420,000 ",2008.0
"Zumaya, Joel",rhp,"$420,000 ",2008.0
"Jackson, Conor",lf,"$419,500 ",2008.0
"Gorzelanny, Tom",lhp-s,"$419,000 ",2008.0
"Wilson, C.J.",lhp,"$417,460 ",2008.0
"Uggla, Dan",2b,"$417,000 ",2008.0
"Bartlett, Jason",ss,"$416,500 ",2008.0
"Barfield, Josh",2b,"$416,000 ",2008.0
"Aybar, Erick",ss,"$415,000 ",2008.0
"Billingsley, Chad",rhp-s,"$415,000 ",2008.0
"Bootcheck, Chris",rhp,"$415,000 ",2008.0
"Burgos, Ambiorix",rhp,"$415,000 ",2008.0
"Coste, Chris",c,"$415,000 ",2008.0
"Mathis, Jeff",c,"$415,000 ",2008.0
"Meredith, Cla",rhp,"$415,000 ",2008.0
"Gross, Gabe",rf,"$414,000 ",2008.0
"Thompson, Brad",rhp,"$414,000 ",2008.0
"Villanueva, Carlos",rhp,"$413,000 ",2008.0
"Jackson, Edwin",rhp-s,"$412,700 ",2008.0
"Navarro, Dioner",c,"$412,500 ",2008.0
"Dohmann, Scott",rhp,"$412,400 ",2008.0
"Upton, B.J.",cf,"$412,100 ",2008.0
"Doumit, Ryan",c,"$412,000 ",2008.0
"Gonzalez, Edgar",rhp,"$411,000 ",2008.0
"Loney, James",1b,"$411,000 ",2008.0
"Ludwick, Ryan",rf,"$411,000 ",2008.0
"Loe, Kameron",rhp,"$410,690 ",2008.0
"Bowen, Rob",c,"$410,000 ",2008.0
"Cust, Jack",dh-of,"$410,000 ",2008.0
"DeSalvo, Matt",rhp,"$410,000 ",2008.0
"Hensley, Clay",rhp,"$410,000 ",2008.0
"Hill, Aaron",2b,"$410,000 ",2008.0
"Johnson, Dan",1b,"$410,000 ",2008.0
"Kouzmanoff, Kevin",3b,"$410,000 ",2008.0
"Miner, Zach",rhp,"$410,000 ",2008.0
"Moylan, Peter",rhp,"$410,000 ",2008.0
"Waechter, Doug",rhp,"$410,000 ",2008.0
"Hammock, Rob",c,"$409,500 ",2008.0
"Medders, Brandon",rhp,"$409,500 ",2008.0
"Chico, Matt",lhp,"$409,000 ",2008.0
"Cedeno, Ronny",2b-ss,"$407,000 ",2008.0
"Perez, Rafael",lhp,"$406,700 ",2008.0
"Hughes, Phil",rhp-s,"$406,350 ",2008.0
"Ellsbury, Jacoby",cf,"$406,000 ",2008.0
"Gordon, Alex",3b,"$406,000 ",2008.0
"Hairston, Scott",of,"$406,000 ",2008.0
"Kemp, Matt",cf,"$406,000 ",2008.0
"Young, Chris",cf,"$406,000 ",2008.0
"Barmes, Clint",2b,"$405,000 ",2008.0
"Fontenot, Mike",2b,"$405,000 ",2008.0
"Green, Sean",rhp,"$405,000 ",2008.0
"Lincecum, Tim",rhp-s,"$405,000 ",2008.0
"Logan, Boone",lhp,"$405,000 ",2008.0
"Nunez, Leo",rhp,"$405,000 ",2008.0
"Olsen, Scott",lhp-s,"$405,000 ",2008.0
"Pena Jr., Tony",rhp-ss,"$405,000 ",2008.0
"Quintero, Humberto",c,"$405,000 ",2008.0
"Willingham, Josh",lf-rf,"$405,000 ",2008.0
"McCarthy, Brandon",rhp-s,"$404,810 ",2008.0
"Garza, Matt",rhp-s,"$404,600 ",2008.0
"Germano, Justin",rhp,"$404,500 ",2008.0
"Gutierrez, Franklin",cf,"$404,400 ",2008.0
"McGowan, Dustin",rhp-s,"$404,100 ",2008.0
"Shoppach, Kelly",c,"$404,100 ",2008.0
"Bergmann, Jason",rhp,"$404,000 ",2008.0
"Gallardo, Yovani",rhp-s,"$404,000 ",2008.0
"Janssen, Casey",rhp,"$403,900 ",2008.0
"Duffy, Chris",of,"$403,500 ",2008.0
"Aardsma, David",rhp,"$403,250 ",2008.0
"Baker, Jeff",2b-3b,"$403,000 ",2008.0
"Gotay, Ruben",2b,"$403,000 ",2008.0
"Escobar, Yuniel",ss,"$402,500 ",2008.0
"Gardner, Lee",rhp,"$402,500 ",2008.0
"Hampson, Justin",lhp,"$402,500 ",2008.0
"Hopper, Norris",inf-of,"$402,500 ",2008.0
"Keppinger, Jeff",2b-ss,"$402,500 ",2008.0
"Marcum, Shaun",rhp-s,"$402,500 ",2008.0
"Milledge, Lastings",cf,"$402,500 ",2008.0
"Hill, Shawn",rhp-s,"$402,000 ",2008.0
"Owings, Micah",rhp-s,"$402,000 ",2008.0
"Stokes, Brian",rhp,"$402,000 ",2008.0
"Stokes, Brian",rhp,"$402,000 ",2008.0
"Pagan, Angel",of,"$401,500 ",2008.0
"Pie, Felix",lf,"$401,500 ",2008.0
"Aybar, Willy",1b-3b,"$401,200 ",2008.0
"Guzman, Angel",rhp,"$401,000 ",2008.0
"Sampson, Chris",rhp,"$401,000 ",2008.0
"Soto, Geovany",c,"$401,000 ",2008.0
"Orvella, Chad",rhp,"$400,700 ",2008.0
"Montero, Miguel",c,"$400,500 ",2008.0
"Slaten, Doug",lhp,"$400,500 ",2008.0
"Taschner, Jack",lhp,"$400,500 ",2008.0
"League, Brandon",rhp,"$400,300 ",2008.0
"Bennett, Jeff",rhp,"$400,000 ",2008.0
"Buck, Travis",rf-lf,"$400,000 ",2008.0
"Cash, Kevin",c,"$400,000 ",2008.0
"Casilla, Santiago (Garcia, Jairo)",rhp,"$400,000 ",2008.0
"Cassel, Jack",rhp,"$400,000 ",2008.0
"Chavez, Angel",inf,"$400,000 ",2008.0
"Danks, John",lhp-s,"$400,000 ",2008.0
"Denorfia, Chris",of,"$400,000 ",2008.0
"Duke, Zach",lhp-s,"$400,000 ",2008.0
"Flores, Jesus",c,"$400,000 ",2008.0
"Floyd, Gavin",rhp-s,"$400,000 ",2008.0
"Hanrahan, Joel",rhp,"$400,000 ",2008.0
"Haynes, Nathan",of,"$400,000 ",2008.0
"Lopez, Aquilino",rhp,"$400,000 ",2008.0
"Miller, Corky",c,"$400,000 ",2008.0
"Murphy, Donnie",2b,"$400,000 ",2008.0
"Nieves, Wil",c,"$400,000 ",2008.0
"O'Flaherty, Eric",lhp,"$400,000 ",2008.0
"Quentin, Carlos",lf,"$400,000 ",2008.0
"Quiroz, Guillermo",c,"$400,000 ",2008.0
"Seanez, Rudy",rhp,"$400,000 ",2008.0
"Towers, Josh",rhp,"$400,000 ",2008.0
"Buchholz, Taylor",rhp,"$399,000 ",2008.0
"Butler, Billy",1b-dh,"$399,000 ",2008.0
"Duncan, Shelley",inf-of,"$398,300 ",2008.0
"Cruz, Nelson",rf,"$398,150 ",2008.0
"Johnson, Tyler",lhp,"$398,000 ",2008.0
"Smith, Joe",rhp,"$398,000 ",2008.0
"Littleton, Wes",rhp,"$397,510 ",2008.0
"Birkins, Kurt",lhp,"$397,500 ",2008.0
"Frandsen, Kevin",2b-ss,"$397,500 ",2008.0
"Gwynn, Anthony",of,"$397,500 ",2008.0
"Howell, J.P.",lhp,"$397,500 ",2008.0
"Owens, Jerry",cf,"$397,500 ",2008.0
"Ring, Royce",lhp,"$397,500 ",2008.0
"Feldman, Scott",rhp,"$397,430 ",2008.0
"Sowers, Jeremy",lhp,"$397,200 ",2008.0
"Ramirez, Ramon S.",rhp,"$397,000 ",2008.0
"Hamilton, Josh",cf,"$396,830 ",2008.0
"Saltalamacchia, Jarrod",c,"$396,710 ",2008.0
"Reynolds, Mark",3b,"$396,500 ",2008.0
"Gabbard, Kason",lhp,"$396,380 ",2008.0
"Hammel, Jason",rhp,"$396,300 ",2008.0
"Bourn, Michael",cf,"$396,000 ",2008.0
"Buchholz, Clay",rhp-s,"$396,000 ",2008.0
"Hirsh, Jason",rhp,"$396,000 ",2008.0
"Iannetta, Chris",c,"$396,000 ",2008.0
"Masset, Nick",rhp,"$396,000 ",2008.0
"Pence, Hunter",rf,"$396,000 ",2008.0
"Raburn, Ryan",of,"$396,000 ",2008.0
"Schumaker, Skip",2b-lf,"$396,000 ",2008.0
"Spilborghs, Ryan",lf,"$396,000 ",2008.0
